name,shape,numel,mean,std,min,max,max_abs,l2_norm,l1_norm,zeros_frac,p95_abs,p99_abs,is_bias
log_std,"(2,)",2,0.5919875502586365,0.0011042356491088867,0.5908833146095276,0.5930917859077454,0.5930917859077454,0.8371982574462891,1.183975100517273,0.0,0.5929813385009766,0.5930696725845337,False
features_extractor.cnn.0.weight,"(32, 1, 8, 8)",2048,0.0011282970663160086,0.11673342436552048,-0.3438984453678131,0.3907041847705841,0.3907041847705841,5.282998561859131,190.141845703125,0.0,0.23331919312477112,0.30043110251426697,False
features_extractor.cnn.0.bias,"(32,)",32,0.0038361994083970785,0.05565808340907097,-0.09370993822813034,0.13605841994285583,0.13605841994285583,0.31559664011001587,1.2721973657608032,0.0,0.10205642879009247,0.12868021428585052,True
features_extractor.cnn.2.weight,"(64, 32, 4, 4)",32768,-0.00017266947543248534,0.03643013909459114,-0.2846571207046509,0.24483530223369598,0.2846571207046509,6.594632625579834,836.0565185546875,0.0,0.07676099985837936,0.11615113914012909,False
features_extractor.cnn.2.bias,"(64,)",64,0.0005709051620215178,0.04576636105775833,-0.08314397186040878,0.13307461142539978,0.13307461142539978,0.3661593794822693,2.1634702682495117,0.0,0.10240969061851501,0.13298876583576202,True
features_extractor.cnn.4.weight,"(64, 64, 3, 3)",36864,-0.0010092841694131494,0.03396439924836159,-0.3004626929759979,0.24678823351860046,0.3004626929759979,6.524041652679443,787.8236694335938,0.0,0.0733153447508812,0.11609760671854019,False
features_extractor.cnn.4.bias,"(64,)",64,0.02189807966351509,0.03208553418517113,-0.042759690433740616,0.1041949912905693,0.1041949912905693,0.3107675313949585,1.810618281364441,0.0,0.07797963917255402,0.10061991959810257,True
features_extractor.linear.0.weight,"(512, 64)",32768,0.001685410737991333,0.026879269629716873,-0.1967582404613495,0.19468821585178375,0.1967582404613495,4.875222206115723,497.4973449707031,0.0,0.06124676391482353,0.09888249635696411,False
features_extractor.linear.0.bias,"(512,)",512,0.024415135383605957,0.029561247676610947,-0.06365350633859634,0.09872793406248093,0.09872793406248093,0.8675382733345032,13.869011878967285,0.0,0.08358988165855408,0.09317492693662643,True
pi_features_extractor.cnn.0.weight,"(32, 1, 8, 8)",2048,0.0011282970663160086,0.11673342436552048,-0.3438984453678131,0.3907041847705841,0.3907041847705841,5.282998561859131,190.141845703125,0.0,0.23331919312477112,0.30043110251426697,False
pi_features_extractor.cnn.0.bias,"(32,)",32,0.0038361994083970785,0.05565808340907097,-0.09370993822813034,0.13605841994285583,0.13605841994285583,0.31559664011001587,1.2721973657608032,0.0,0.10205642879009247,0.12868021428585052,True
pi_features_extractor.cnn.2.weight,"(64, 32, 4, 4)",32768,-0.00017266947543248534,0.03643013909459114,-0.2846571207046509,0.24483530223369598,0.2846571207046509,6.594632625579834,836.0565185546875,0.0,0.07676099985837936,0.11615113914012909,False
pi_features_extractor.cnn.2.bias,"(64,)",64,0.0005709051620215178,0.04576636105775833,-0.08314397186040878,0.13307461142539978,0.13307461142539978,0.3661593794822693,2.1634702682495117,0.0,0.10240969061851501,0.13298876583576202,True
pi_features_extractor.cnn.4.weight,"(64, 64, 3, 3)",36864,-0.0010092841694131494,0.03396439924836159,-0.3004626929759979,0.24678823351860046,0.3004626929759979,6.524041652679443,787.8236694335938,0.0,0.0733153447508812,0.11609760671854019,False
pi_features_extractor.cnn.4.bias,"(64,)",64,0.02189807966351509,0.03208553418517113,-0.042759690433740616,0.1041949912905693,0.1041949912905693,0.3107675313949585,1.810618281364441,0.0,0.07797963917255402,0.10061991959810257,True
pi_features_extractor.linear.0.weight,"(512, 64)",32768,0.001685410737991333,0.026879269629716873,-0.1967582404613495,0.19468821585178375,0.1967582404613495,4.875222206115723,497.4973449707031,0.0,0.06124676391482353,0.09888249635696411,False
pi_features_extractor.linear.0.bias,"(512,)",512,0.024415135383605957,0.029561247676610947,-0.06365350633859634,0.09872793406248093,0.09872793406248093,0.8675382733345032,13.869011878967285,0.0,0.08358988165855408,0.09317492693662643,True
vf_features_extractor.cnn.0.weight,"(32, 1, 8, 8)",2048,0.0011282970663160086,0.11673342436552048,-0.3438984453678131,0.3907041847705841,0.3907041847705841,5.282998561859131,190.141845703125,0.0,0.23331919312477112,0.30043110251426697,False
vf_features_extractor.cnn.0.bias,"(32,)",32,0.0038361994083970785,0.05565808340907097,-0.09370993822813034,0.13605841994285583,0.13605841994285583,0.31559664011001587,1.2721973657608032,0.0,0.10205642879009247,0.12868021428585052,True
vf_features_extractor.cnn.2.weight,"(64, 32, 4, 4)",32768,-0.00017266947543248534,0.03643013909459114,-0.2846571207046509,0.24483530223369598,0.2846571207046509,6.594632625579834,836.0565185546875,0.0,0.07676099985837936,0.11615113914012909,False
vf_features_extractor.cnn.2.bias,"(64,)",64,0.0005709051620215178,0.04576636105775833,-0.08314397186040878,0.13307461142539978,0.13307461142539978,0.3661593794822693,2.1634702682495117,0.0,0.10240969061851501,0.13298876583576202,True
vf_features_extractor.cnn.4.weight,"(64, 64, 3, 3)",36864,-0.0010092841694131494,0.03396439924836159,-0.3004626929759979,0.24678823351860046,0.3004626929759979,6.524041652679443,787.8236694335938,0.0,0.0733153447508812,0.11609760671854019,False
vf_features_extractor.cnn.4.bias,"(64,)",64,0.02189807966351509,0.03208553418517113,-0.042759690433740616,0.1041949912905693,0.1041949912905693,0.3107675313949585,1.810618281364441,0.0,0.07797963917255402,0.10061991959810257,True
vf_features_extractor.linear.0.weight,"(512, 64)",32768,0.001685410737991333,0.026879269629716873,-0.1967582404613495,0.19468821585178375,0.1967582404613495,4.875222206115723,497.4973449707031,0.0,0.06124676391482353,0.09888249635696411,False
vf_features_extractor.linear.0.bias,"(512,)",512,0.024415135383605957,0.029561247676610947,-0.06365350633859634,0.09872793406248093,0.09872793406248093,0.8675382733345032,13.869011878967285,0.0,0.08358988165855408,0.09317492693662643,True
action_net.weight,"(2, 512)",1024,-0.0057357135228812695,0.034384336322546005,-0.13827362656593323,0.14910542964935303,0.14910542964935303,1.1155022382736206,22.631221771240234,0.0,0.08142469078302383,0.109189473092556,False
action_net.bias,"(2,)",2,-0.04160870611667633,0.01130649447441101,-0.05291520059108734,-0.03030221164226532,0.05291520059108734,0.06097739189863205,0.08321741223335266,0.0,0.05178455263376236,0.052689071744680405,True
value_net.weight,"(1, 512)",512,-0.026579486206173897,0.09722866863012314,-0.27530497312545776,0.23632538318634033,0.27530497312545776,2.2807586193084717,36.850868225097656,0.0,0.19529807567596436,0.24509184062480927,False
value_net.bias,"(1,)",1,0.09280774742364883,0.0,0.09280774742364883,0.09280774742364883,0.09280774742364883,0.09280774742364883,0.09280774742364883,0.0,0.09280774742364883,0.09280774742364883,True
