steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
1.6,0.1,0.4,0.5,0.05,-28.061071395874023,1.9073486328125e-06,1.0,1.0,24.92648696899414
1.6,0.1,0.4,0.5,0.1,-26.183849334716797,0.0,1.0,1.0,28.372501373291016
1.6,0.1,0.6,0.3,0.0,-20.759937286376953,0.00040279843960888684,2.0,1.0,44.610111236572266
1.6,0.1,0.6,0.3,0.05,-20.759937286376953,0.00040279843960888684,2.0,1.0,44.610111236572266
1.6,0.1,0.6,0.3,0.1,-20.76254653930664,0.00047770992387086153,2.0,1.0,44.63336181640625
1.6,0.1,0.6,0.4,0.0,-21.61360740661621,9.719995432533324e-05,2.0,1.0,40.42275619506836
1.6,0.1,0.6,0.4,0.05,-21.61360740661621,9.719995432533324e-05,2.0,1.0,40.42275619506836
1.6,0.1,0.6,0.4,0.1,-21.52522087097168,0.0002639221784193069,2.0,1.0,40.90108871459961
1.6,0.1,0.6,0.5,0.0,-23.049983978271484,0.0,2.0,1.0,34.89076614379883
1.6,0.1,0.6,0.5,0.05,-23.050479888916016,0.0,2.0,1.0,34.89376449584961
1.6,0.1,0.6,0.5,0.1,-22.58173942565918,0.0001933227467816323,2.0,1.0,36.615665435791016
1.6,0.1,0.8,0.3,0.0,-19.23259925842285,2.964684972539544e-05,2.0,1.0,54.99882125854492
1.6,0.1,0.8,0.3,0.05,-19.23259925842285,2.964684972539544e-05,2.0,1.0,54.99882125854492
1.6,0.1,0.8,0.3,0.1,-19.23261070251465,2.9486895073205233e-05,2.0,1.0,54.998924255371094
1.6,0.1,0.8,0.4,0.0,-19.80909538269043,0.00021172428387217224,2.0,1.0,50.9589958190918
1.6,0.1,0.8,0.4,0.05,-19.80909538269043,0.00021172428387217224,2.0,1.0,50.9589958190918
1.6,0.1,0.8,0.4,0.1,-19.816387176513672,0.00033445999724790454,2.0,1.0,51.03260803222656
1.6,0.1,0.8,0.5,0.0,-20.757625579833984,7.63511416153051e-05,2.0,1.0,45.164146423339844
1.6,0.1,0.8,0.5,0.05,-20.757625579833984,7.63511416153051e-05,2.0,1.0,45.164146423339844
1.6,0.1,0.8,0.5,0.1,-20.54513931274414,0.0,2.0,1.0,46.00297164916992
1.6,0.2,0.4,0.3,0.0,-20.259235382080078,0.0,2.0,1.0,46.96927261352539
1.6,0.2,0.4,0.3,0.05,-20.259235382080078,0.0,2.0,1.0,46.96927261352539
1.6,0.2,0.4,0.3,0.1,-20.259235382080078,0.0,2.0,1.0,46.96927261352539
1.6,0.2,0.4,0.4,0.0,-21.04755210876465,0.0007067708647809923,2.0,1.0,43.08457946777344
1.6,0.2,0.4,0.4,0.05,-21.04755210876465,0.0007067708647809923,2.0,1.0,43.08457946777344
