steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
1.6,0.1,0.8,0.3,0.0,-8.752599716186523,2.977236181322951e-05,2.0,1.0,54.99882125854492
1.6,0.1,0.8,0.3,0.05,-8.752599716186523,2.977236181322951e-05,2.0,1.0,54.99882125854492
1.6,0.1,0.8,0.3,0.1,-8.75261116027832,2.9689766961382702e-05,2.0,1.0,54.998924255371094
1.6,0.1,0.8,0.4,0.0,-8.849096298217773,0.00021143112098798156,2.0,1.0,50.9589958190918
1.6,0.1,0.8,0.4,0.05,-8.849096298217773,0.00021143112098798156,2.0,1.0,50.9589958190918
1.6,0.1,0.8,0.4,0.1,-8.856386184692383,0.00033501588040962815,2.0,1.0,51.03260803222656
1.6,0.1,0.8,0.5,0.0,-8.997625350952148,7.624266436323524e-05,2.0,1.0,45.164146423339844
1.6,0.1,0.8,0.5,0.05,-8.997625350952148,7.624266436323524e-05,2.0,1.0,45.164146423339844
1.6,0.1,0.8,0.5,0.1,-8.94513988494873,0.0,2.0,1.0,46.00297164916992
1.6,0.2,0.4,0.3,0.0,-8.899235725402832,0.0,2.0,1.0,46.96927261352539
1.6,0.2,0.4,0.3,0.05,-8.899235725402832,0.0,2.0,1.0,46.96927261352539
1.6,0.2,0.4,0.3,0.1,-8.899235725402832,0.0,2.0,1.0,46.96927261352539
1.6,0.2,0.4,0.4,0.0,-9.047552108764648,0.0007063004886731505,2.0,1.0,43.08457946777344
1.6,0.2,0.4,0.4,0.05,-9.047552108764648,0.0007063004886731505,2.0,1.0,43.08457946777344
1.6,0.2,0.4,0.4,0.1,-9.049707412719727,0.0007727293996140361,2.0,1.0,43.103111267089844
1.6,0.2,0.4,0.5,0.0,-9.231504440307617,0.00017549784388393164,2.0,1.0,37.949607849121094
1.6,0.2,0.4,0.5,0.05,-9.231504440307617,0.00017549784388393164,2.0,1.0,37.949607849121094
1.6,0.2,0.4,0.5,0.1,-9.218782424926758,0.00030493069789372385,2.0,1.0,38.34581756591797
1.6,0.2,0.6,0.3,0.0,-8.747828483581543,0.0007941199583001435,2.0,1.0,56.7269287109375
1.6,0.2,0.6,0.3,0.05,-8.747828483581543,0.0007941199583001435,2.0,1.0,56.7269287109375
1.6,0.2,0.6,0.3,0.1,-8.747828483581543,0.0007941199583001435,2.0,1.0,56.7269287109375
1.6,0.2,0.6,0.4,0.0,-8.813019752502441,0.0005286025116220117,2.0,1.0,52.97099685668945
