steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
1.6,0.2,0.6,0.3,0.1,-5.666722297668457,8.719421020941809e-05,3.0,1.0,60.03129959106445
1.6,0.2,0.6,0.4,0.0,-5.905033111572266,0.0,3.0,1.0,53.77204513549805
1.6,0.2,0.6,0.4,0.05,-5.905033111572266,0.0,3.0,1.0,53.77204513549805
1.6,0.2,0.6,0.4,0.1,-5.923267841339111,0.00011959319090237841,3.0,1.0,53.87836837768555
1.6,0.2,0.6,0.5,0.0,-6.338431358337402,1.2601499292941298e-05,3.0,1.0,45.785057067871094
1.6,0.2,0.6,0.5,0.05,-6.338431358337402,1.2601499292941298e-05,3.0,1.0,45.785057067871094
1.6,0.2,0.6,0.5,0.1,-6.271834850311279,0.00011472765618236735,3.0,1.0,47.10956573486328
1.6,0.2,0.8,0.3,0.0,-5.279423236846924,2.585495394669124e-06,3.0,1.0,71.29266357421875
1.6,0.2,0.8,0.3,0.05,-5.279423236846924,2.585495394669124e-06,3.0,1.0,71.29266357421875
1.6,0.2,0.8,0.3,0.1,-5.279423236846924,2.585495394669124e-06,3.0,1.0,71.29266357421875
1.6,0.2,0.8,0.4,0.0,-5.453310966491699,0.0,3.0,1.0,65.14268493652344
1.6,0.2,0.8,0.4,0.05,-5.453310966491699,0.0,3.0,1.0,65.14268493652344
1.6,0.2,0.8,0.4,0.1,-5.4582133293151855,0.0,3.0,1.0,65.17632293701172
1.6,0.2,0.8,0.5,0.0,-5.818247318267822,2.0613490050891414e-05,3.0,1.0,56.19496536254883
1.6,0.2,0.8,0.5,0.05,-5.818247318267822,2.0613490050891414e-05,3.0,1.0,56.19496536254883
1.6,0.2,0.8,0.5,0.1,-5.77167272567749,1.7841613271230017e-06,3.0,1.0,57.08844757080078
1.6,0.3,0.4,0.3,0.0,-5.592249870300293,0.0001691106881480664,3.0,1.0,62.2200927734375
1.6,0.3,0.4,0.3,0.05,-5.592249870300293,0.0001691106881480664,3.0,1.0,62.2200927734375
1.6,0.3,0.4,0.3,0.1,-5.592249870300293,0.0001691106881480664,3.0,1.0,62.2200927734375
1.6,0.3,0.4,0.4,0.0,-5.810240745544434,0.00018745572015177459,3.0,1.0,56.560020446777344
1.6,0.3,0.4,0.4,0.05,-5.810240745544434,0.00018745572015177459,3.0,1.0,56.560020446777344
1.6,0.3,0.4,0.4,0.1,-5.810920715332031,0.00019527538097463548,3.0,1.0,56.56420135498047
1.6,0.3,0.4,0.5,0.0,-6.1248884201049805,4.387160879559815e-05,3.0,1.0,49.43122482299805
1.6,0.3,0.4,0.5,0.05,-6.1248884201049805,4.387160879559815e-05,3.0,1.0,49.43122482299805
1.6,0.3,0.4,0.5,0.1,-6.098090648651123,0.0,3.0,1.0,49.7530403137207
1.6,0.3,0.6,0.3,0.0,-5.260477066040039,0.00013677947572432458,3.0,1.0,72.95582580566406
1.6,0.3,0.6,0.3,0.05,-5.260477066040039,0.00013677947572432458,3.0,1.0,72.95582580566406
1.6,0.3,0.6,0.3,0.1,-5.260477066040039,0.00013677947572432458,3.0,1.0,72.95582580566406
1.6,0.3,0.6,0.4,0.0,-5.425837993621826,0.00011514348443597555,3.0,1.0,67.26546478271484
1.6,0.3,0.6,0.4,0.05,-5.425837993621826,0.00011514348443597555,3.0,1.0,67.26546478271484
1.6,0.3,0.6,0.4,0.1,-5.425886631011963,0.00011514348443597555,3.0,1.0,67.26579284667969
1.6,0.3,0.6,0.5,0.0,-5.669167518615723,6.400995061994763e-06,3.0,1.0,59.53605270385742
1.6,0.3,0.6,0.5,0.05,-5.669167518615723,6.400995061994763e-06,3.0,1.0,59.53605270385742
1.6,0.3,0.6,0.5,0.1,-5.676805019378662,2.419026532152202e-05,3.0,1.0,59.581153869628906
1.6,0.3,0.8,0.3,0.0,-4.984879493713379,0.0,3.0,1.0,83.54948425292969
1.6,0.3,0.8,0.3,0.05,-4.984879493713379,0.0,3.0,1.0,83.54948425292969
1.6,0.3,0.8,0.3,0.1,-4.984879493713379,0.0,3.0,1.0,83.54948425292969
1.6,0.3,0.8,0.4,0.0,-5.126567840576172,5.933816282777116e-05,3.0,1.0,78.01602935791016
1.6,0.3,0.8,0.4,0.05,-5.126567840576172,5.933816282777116e-05,3.0,1.0,78.01602935791016
1.6,0.3,0.8,0.4,0.1,-5.126567840576172,5.933816282777116e-05,3.0,1.0,78.01602935791016
1.6,0.3,0.8,0.5,0.0,-5.327014923095703,1.598364906385541e-05,3.0,1.0,70.01753997802734
1.6,0.3,0.8,0.5,0.05,-5.327014923095703,1.598364906385541e-05,3.0,1.0,70.01753997802734
1.6,0.3,0.8,0.5,0.1,-5.3292436599731445,1.6457444871775806e-05,3.0,1.0,70.0330810546875
2.0,0.1,0.4,0.3,0.0,-7.1829514503479,4.76837158203125e-07,3.0,1.0,33.92627716064453
2.0,0.1,0.4,0.3,0.05,-7.1829514503479,4.76837158203125e-07,3.0,1.0,33.92627716064453
2.0,0.1,0.4,0.3,0.1,-7.04390811920166,0.0,3.0,1.0,35.180877685546875
2.0,0.1,0.4,0.4,0.0,-7.9584197998046875,3.2480977552040713e-06,3.0,1.0,28.294031143188477
2.0,0.1,0.4,0.4,0.05,-7.914124965667725,4.76837158203125e-07,3.0,1.0,28.522537231445312
2.0,0.1,0.4,0.4,0.1,-7.428151607513428,3.638364432845265e-05,3.0,1.0,31.98788833618164
2.0,0.1,0.4,0.5,0.0,-8.949145317077637,0.0,3.0,1.0,23.29249382019043
2.0,0.1,0.4,0.5,0.05,-8.7052640914917,0.0,3.0,1.0,24.302875518798828
